ID	lnL
ORTHOMCL1963	
ORTHOMCL1964	 -1975.623045
ORTHOMCL197	 -7352.692450
ORTHOMCL2080	  -454.255245
ORTHOMCL2081	
ORTHOMCL2083	 -1315.727420
ORTHOMCL2085	 -1542.538318
ORTHOMCL2086	
ORTHOMCL2089	 -1255.910376
ORTHOMCL2091	 -1086.518705
ORTHOMCL2092	  -758.583788
ORTHOMCL2094	 -1481.083357
ORTHOMCL2095	
ORTHOMCL2096	 -2813.980742
ORTHOMCL2097	  -290.907189
ORTHOMCL2098	 -2672.411571
ORTHOMCL2099	 -1621.171563
ORTHOMCL2100	 -2323.461281
ORTHOMCL2101	 -1816.079588
ORTHOMCL2102	  -472.910575
ORTHOMCL2103	
ORTHOMCL2104	 -1106.011570
ORTHOMCL2105	 -2117.108199
ORTHOMCL2106	 -4731.073726
ORTHOMCL2107	 -1321.504803
ORTHOMCL2108	  -764.016793
ORTHOMCL2109	 -2054.595109
ORTHOMCL2111	 -2996.464413
ORTHOMCL2112	 -1037.896579
ORTHOMCL2113	 -2196.925273
ORTHOMCL2115	 -3428.888314
ORTHOMCL2116	
ORTHOMCL2117	 -3199.239935
ORTHOMCL2118	 -1865.117173
ORTHOMCL2119	 -1162.262964
ORTHOMCL212	 -1873.938731
ORTHOMCL2120	  -421.582681
ORTHOMCL2122	  -950.350640
ORTHOMCL2124	 -2189.174076
ORTHOMCL2125	  -493.144467
ORTHOMCL2126	 -1039.661440
ORTHOMCL2127	  -564.917991
ORTHOMCL2128	 -1873.029207
ORTHOMCL2129	 -1803.306805
ORTHOMCL2130	 -3441.018106
ORTHOMCL2132	 -1777.414031
ORTHOMCL2133	 -1800.339271
ORTHOMCL2134	  -814.595613
ORTHOMCL2137	  -737.716293
ORTHOMCL2138	 -1705.791747
ORTHOMCL2139	 -1403.796557
ORTHOMCL2140	 -1033.483061
ORTHOMCL2141	
ORTHOMCL2142	 -4909.671732
ORTHOMCL2143	 -2504.763576
ORTHOMCL2144	
ORTHOMCL2145	 -2220.820755
ORTHOMCL2146	 -1091.146480
ORTHOMCL2147	  -946.007766
ORTHOMCL2148	 -2642.084441
ORTHOMCL2149	 -1440.900947
ORTHOMCL2150	 -2031.557176
ORTHOMCL2152	 -1642.109350
ORTHOMCL2154	 -3735.985095
ORTHOMCL2155	 -1538.515778
ORTHOMCL2157	  -612.050417
ORTHOMCL2159	 -2327.422284
ORTHOMCL2163	 -1830.030612
ORTHOMCL2164	 -2150.451006
ORTHOMCL2165	 -1423.949570
ORTHOMCL2167	
ORTHOMCL2169	 -2265.414061
ORTHOMCL2171	 -3906.660310
ORTHOMCL2172	 -1582.071696
ORTHOMCL2173	 -2297.612060
ORTHOMCL2174	  -498.706693
ORTHOMCL2175	 -2440.918319
ORTHOMCL2176	
ORTHOMCL2177	 -3397.650947
ORTHOMCL2178	 -5226.986399
ORTHOMCL2180	
ORTHOMCL2181	 -7253.921173
ORTHOMCL2182	 -3138.196654
ORTHOMCL2183	
ORTHOMCL2184	 -1118.617279
ORTHOMCL2185	
ORTHOMCL2187	 -1731.286770
ORTHOMCL2189	  -705.868657
ORTHOMCL219	 -3983.816094
ORTHOMCL2190	 -5438.257528
ORTHOMCL2191	 -1838.729349
ORTHOMCL2192	 -1190.343381
ORTHOMCL2193	 -3295.866572
ORTHOMCL2194	 -2319.672741
ORTHOMCL2195	 -2527.414603
ORTHOMCL2196	 -2136.076623
ORTHOMCL2197	
ORTHOMCL2198	 -3085.212003
ORTHOMCL2200	  -917.389285
ORTHOMCL2201	 -4408.971223
ORTHOMCL2203	
ORTHOMCL2204	 -2638.049617
ORTHOMCL2205	 -1656.770350
ORTHOMCL2206	 -2052.378354
ORTHOMCL2207	  -295.584459
ORTHOMCL2208	 -2131.982818
ORTHOMCL2209	 -1826.480472
ORTHOMCL2211	 -2027.397887
ORTHOMCL2212	  -492.708061
ORTHOMCL2215	 -2073.897558
ORTHOMCL2218	 -2536.328523
ORTHOMCL2219	 -1391.969585
ORTHOMCL2220	 -2178.750288
ORTHOMCL2221	
ORTHOMCL2222	  -921.962721
ORTHOMCL2223	 -3728.517142
ORTHOMCL2224	 -1726.913026
ORTHOMCL2225	 -3692.679503
ORTHOMCL2226	 -1489.078947
ORTHOMCL2227	 -2584.254909
ORTHOMCL2228	 -5598.955535
ORTHOMCL2229	 -2039.109152
ORTHOMCL2230	 -1215.555972
ORTHOMCL2233	 -1442.134254
ORTHOMCL2234	
ORTHOMCL2235	 -11356.272549
ORTHOMCL2238	
ORTHOMCL2239	 -1059.291197
ORTHOMCL2240	 -2510.799451
ORTHOMCL2241	
ORTHOMCL2242	 -3332.635881
ORTHOMCL2243	 -2184.541849
ORTHOMCL2244	
ORTHOMCL2246	 -2443.977299
ORTHOMCL2248	
ORTHOMCL2249	 -3239.920842
ORTHOMCL2251	  -506.047409
ORTHOMCL2252	
ORTHOMCL2253	
ORTHOMCL2254	  -783.088021
ORTHOMCL2255	 -1150.384959
ORTHOMCL2256	 -2227.258686
ORTHOMCL2258	 -1821.213267
ORTHOMCL2259	 -6103.612660
ORTHOMCL2260	
ORTHOMCL2262	 -2195.893481
ORTHOMCL2263	 -1737.890498
ORTHOMCL2264	 -1129.267390
ORTHOMCL2265	 -1908.716675
ORTHOMCL2266	 -1752.868439
ORTHOMCL2267	 -3680.466556
ORTHOMCL2268	 -2820.280770
ORTHOMCL2269	
ORTHOMCL2271	 -2550.548581
ORTHOMCL2272	  -975.240533
ORTHOMCL2273	  -934.872405
ORTHOMCL2274	 -1684.332594
ORTHOMCL2275	  -861.685531
ORTHOMCL2276	
ORTHOMCL2277	 -3325.750739
ORTHOMCL2278	 -3971.641523
ORTHOMCL2279	
ORTHOMCL2280	 -1878.506936
ORTHOMCL2282	
ORTHOMCL2285	  -690.483650
ORTHOMCL2286	 -1293.850323
ORTHOMCL2287	 -4802.467773
ORTHOMCL2288	 -1750.650105
ORTHOMCL2290	 -1673.711076
ORTHOMCL2291	 -2106.685264
ORTHOMCL2292	
ORTHOMCL2293	 -1294.137664
ORTHOMCL2294	 -6080.630440
ORTHOMCL2295	  -728.819630
ORTHOMCL2296	 -1074.765336
ORTHOMCL2297	 -2782.697645
ORTHOMCL2298	
ORTHOMCL2299	 -1467.485018
ORTHOMCL2301	 -1509.433510
ORTHOMCL2302	 -3333.450447
ORTHOMCL2303	
ORTHOMCL2305	 -2842.359552
ORTHOMCL2306	
ORTHOMCL2307	 -1027.305111
ORTHOMCL2308	 -4627.773341
ORTHOMCL2309	 -5275.310550
ORTHOMCL2310	  -520.540066
ORTHOMCL2311	 -1537.485172
ORTHOMCL2312	 -2612.386404
ORTHOMCL2313	
ORTHOMCL2314	  -715.011131
ORTHOMCL2315	
ORTHOMCL2316	
ORTHOMCL2317	
ORTHOMCL2318	 -4281.440301
ORTHOMCL2319	  -578.420224
ORTHOMCL2320	 -2760.462905
ORTHOMCL2321	 -2511.941609
ORTHOMCL2322	
ORTHOMCL2323	 -5715.252420
ORTHOMCL2325	 -1458.406824
ORTHOMCL2327	 -2212.100157
ORTHOMCL2328	 -2546.032322
ORTHOMCL2329	 -4830.406274
ORTHOMCL2330	 -1154.221060
ORTHOMCL2331	 -2189.461292
ORTHOMCL2332	  -986.742581
ORTHOMCL2333	 -1218.591065
ORTHOMCL2334	 -1926.628380
ORTHOMCL2335	 -1479.263953
ORTHOMCL2336	 -1107.768284
ORTHOMCL2337	 -2689.389155
ORTHOMCL2338	 -3930.460904
ORTHOMCL234	 -3892.580819
ORTHOMCL2340	 -4287.687240
ORTHOMCL2341	 -2008.422254
ORTHOMCL2342	
ORTHOMCL2343	
ORTHOMCL2344	 -2550.938975
ORTHOMCL2345	 -2213.206749
ORTHOMCL2346	 -7237.045327
ORTHOMCL2347	 -1843.936159
ORTHOMCL2348	 -1618.265194
ORTHOMCL2349	 -1605.820067
ORTHOMCL2350	 -2861.973317
ORTHOMCL2351	 -1052.981965
ORTHOMCL2352	  -735.596492
ORTHOMCL2353	 -1789.377649
ORTHOMCL2354	 -1072.761364
ORTHOMCL2355	
ORTHOMCL2356	 -1073.264873
ORTHOMCL2357	  -775.976866
ORTHOMCL2358	 -1808.327014
ORTHOMCL2359	 -1123.652471
ORTHOMCL2360	 -1607.652939
ORTHOMCL2361	  -710.276159
ORTHOMCL2362	  -283.797848
ORTHOMCL2363	 -2042.620448
ORTHOMCL2364	 -5206.159127
ORTHOMCL2366	 -1225.854131
ORTHOMCL2367	
ORTHOMCL2369	  -484.928127
ORTHOMCL2370	 -4766.295971
ORTHOMCL2371	 -2695.401856
ORTHOMCL2372	 -3353.119579
ORTHOMCL2374	 -1054.407242
ORTHOMCL2375	 -1749.734873
ORTHOMCL2376	  -475.442833
ORTHOMCL2377	 -5358.716974
ORTHOMCL2379	 -6223.935668
ORTHOMCL2380	
ORTHOMCL2381	
ORTHOMCL2382	  -408.666703
ORTHOMCL2383	
ORTHOMCL2384	 -1307.310529
ORTHOMCL2385	   -30.129439
ORTHOMCL2386	
ORTHOMCL2387	
ORTHOMCL2388	
ORTHOMCL2389	 -1808.939707
ORTHOMCL239	
ORTHOMCL2390	 -4594.740516
ORTHOMCL2391	 -3137.362721
ORTHOMCL2392	 -7211.263166
ORTHOMCL2393	 -3126.676036
ORTHOMCL2394	 -2122.413502
ORTHOMCL2395	 -1472.822906
ORTHOMCL2396	 -5761.085979
ORTHOMCL2397	 -3401.666419
ORTHOMCL2398	 -1128.957431
ORTHOMCL2399	 -3631.567255
ORTHOMCL240	 -3767.044381
ORTHOMCL2400	 -1818.381152
ORTHOMCL2401	 -2570.120731
ORTHOMCL2402	  -625.932500
ORTHOMCL2405	 -1440.420587
ORTHOMCL2407	 -3361.460410
ORTHOMCL2408	 -2243.114788
ORTHOMCL2410	 -2617.658449
ORTHOMCL2411	 -4941.164104
ORTHOMCL2412	 -1221.498495
ORTHOMCL2413	
ORTHOMCL2414	 -2936.246784
ORTHOMCL2415	  -846.155245
ORTHOMCL2416	  -599.100128
ORTHOMCL2417	 -1926.536989
ORTHOMCL2418	 -3773.950274
ORTHOMCL2420	 -3951.903739
ORTHOMCL2422	 -6613.163915
ORTHOMCL2425	 -1744.654136
ORTHOMCL2426	 -4762.749519
ORTHOMCL2427	 -1708.770943
ORTHOMCL2429	
ORTHOMCL243	 -1596.427038
ORTHOMCL2430	 -2429.906104
ORTHOMCL2433	 -2996.388964
ORTHOMCL2434	
ORTHOMCL2435	  -790.819103
ORTHOMCL2436	 -4743.663247
ORTHOMCL2437	 -1046.897956
ORTHOMCL2440	 -3857.112810
ORTHOMCL2441	 -2417.122299
ORTHOMCL2442	  -661.770068
ORTHOMCL2443	 -2300.493617
ORTHOMCL2444	 -2831.937180
ORTHOMCL2445	 -2163.106577
ORTHOMCL2446	 -1659.946265
ORTHOMCL2449	 -1424.554616
ORTHOMCL2450	 -1108.694363
ORTHOMCL2451	
ORTHOMCL2452	 -3645.631004
ORTHOMCL2453	  -992.469767
ORTHOMCL2454	 -1446.461940
ORTHOMCL2455	 -2311.670514
ORTHOMCL2456	
ORTHOMCL2457	  -892.926418
ORTHOMCL2458	 -1526.609466
ORTHOMCL2459	 -1491.344520
ORTHOMCL2461	 -1919.438678
ORTHOMCL2467	 -3282.366112
ORTHOMCL2468	 -1036.086165
ORTHOMCL2469	 -2716.202941
ORTHOMCL2470	 -3055.572996
ORTHOMCL2471	 -2515.127306
ORTHOMCL2472	
ORTHOMCL2473	 -1078.995055
ORTHOMCL2474	 -2476.153023
ORTHOMCL2475	 -3047.082693
ORTHOMCL2476	 -1831.242161
ORTHOMCL2477	
ORTHOMCL2479	 -4930.078318
ORTHOMCL2480	  -762.162911
ORTHOMCL2481	 -3227.828314
ORTHOMCL2483	 -2896.300622
ORTHOMCL2484	 -2412.601452
ORTHOMCL2485	 -2785.134357
ORTHOMCL2486	 -1821.744783
ORTHOMCL2487	
ORTHOMCL2489	 -3859.699201
ORTHOMCL2490	 -1673.182733
ORTHOMCL2492	 -2897.976971
ORTHOMCL2494	  -973.344724
ORTHOMCL2495	  -653.913465
ORTHOMCL2496	 -4022.905271
ORTHOMCL2497	 -1887.663698
ORTHOMCL2498	 -2333.114770
ORTHOMCL2500	 -4215.216213
ORTHOMCL2501	 -3858.756927
ORTHOMCL2502	 -6715.276917
ORTHOMCL2504	 -1482.218686
ORTHOMCL2506	
ORTHOMCL2507	 -2302.825898
ORTHOMCL2509	 -2732.390606
ORTHOMCL2510	 -7960.714717
ORTHOMCL2511	 -3881.107934
ORTHOMCL2512	 -3083.737778
ORTHOMCL2513	  -551.086973
ORTHOMCL2514	
ORTHOMCL2516	 -4291.783845
ORTHOMCL2517	 -2698.867597
ORTHOMCL2518	  -970.591339
ORTHOMCL2519	 -2533.056546
ORTHOMCL2521	 -2214.633764
ORTHOMCL2522	 -2066.854416
ORTHOMCL2523	
ORTHOMCL2524	 -3303.844184
ORTHOMCL2525	 -2187.003273
ORTHOMCL2526	 -2672.703040
ORTHOMCL2527	  -720.455977
ORTHOMCL2528	 -3608.343366
ORTHOMCL2529	
ORTHOMCL2530	  -792.042397
ORTHOMCL2531	
ORTHOMCL2533	 -4020.136986
ORTHOMCL2534	 -2834.066435
ORTHOMCL2535	 -4968.508489
ORTHOMCL2537	 -1314.494180
ORTHOMCL2538	 -6889.403676
ORTHOMCL2539	 -2484.818298
ORTHOMCL2540	 -3507.120573
ORTHOMCL2541	 -1991.954286
ORTHOMCL2542	
ORTHOMCL2543	  -515.388097
ORTHOMCL2544	 -2405.757320
ORTHOMCL2549	 -2246.950863
ORTHOMCL2550	 -3719.726366
ORTHOMCL2551	 -3288.233264
ORTHOMCL2552	
ORTHOMCL2553	
ORTHOMCL2554	
ORTHOMCL2555	 -5523.834996
ORTHOMCL2556	 -3536.928943
ORTHOMCL2557	 -4776.074583
ORTHOMCL2559	
ORTHOMCL2561	 -4174.158763
ORTHOMCL2562	 -1892.890310
ORTHOMCL2563	 -2044.784665
ORTHOMCL2564	 -3938.617398
ORTHOMCL2565	 -1752.450346
ORTHOMCL2567	 -5809.921962
ORTHOMCL2568	 -2189.743438
ORTHOMCL2569	 -1611.122659
ORTHOMCL2570	 -1834.662790
ORTHOMCL2571	 -1349.488099
ORTHOMCL2572	 -4939.814174
ORTHOMCL2573	
ORTHOMCL2574	 -3155.806608
ORTHOMCL2575	 -4557.937599
ORTHOMCL2576	 -3084.226949
ORTHOMCL2577	 -2952.167348
ORTHOMCL2578	 -1932.419640
ORTHOMCL2579	 -1160.801998
ORTHOMCL2580	 -1627.529714
ORTHOMCL2582	 -7353.415484
ORTHOMCL2583	 -1458.902367
ORTHOMCL2585	 -1343.483450
ORTHOMCL2587	 -1452.445764
ORTHOMCL2589	 -4447.286351
ORTHOMCL259	 -3477.156845
ORTHOMCL2591	 -1284.440769
ORTHOMCL2592	 -1243.436167
ORTHOMCL2593	 -1346.393972
ORTHOMCL2594	 -4344.501441
ORTHOMCL2595	 -1592.498106
ORTHOMCL2596	 -3607.958672
ORTHOMCL2597	 -1873.360403
ORTHOMCL2598	 -2964.737805
ORTHOMCL2599	 -1204.674874
ORTHOMCL2600	 -4183.296542
ORTHOMCL2605	 -1926.882260
ORTHOMCL2606	 -8795.666308
ORTHOMCL2607	 -2823.565502
ORTHOMCL2609	 -4643.600204
ORTHOMCL2610	 -1330.706200
ORTHOMCL2611	 -2747.078241
ORTHOMCL2614	  -836.591448
ORTHOMCL2615	  -588.141306
ORTHOMCL2616	 -1904.336706
ORTHOMCL2617	
ORTHOMCL2618	
ORTHOMCL2621	
ORTHOMCL2622	 -4450.568793
ORTHOMCL2623	
ORTHOMCL2624	 -2357.414998
ORTHOMCL2625	 -1607.562734
ORTHOMCL2627	
ORTHOMCL2628	 -3824.459806
ORTHOMCL2629	 -2090.861950
ORTHOMCL263	
ORTHOMCL2630	 -1960.494757
ORTHOMCL2631	 -1530.243715
ORTHOMCL2632	
ORTHOMCL2633	 -4945.048980
ORTHOMCL2634	 -9830.908201
ORTHOMCL2635	
ORTHOMCL2636	  -931.170541
ORTHOMCL2637	 -1841.589417
ORTHOMCL2639	
ORTHOMCL264	 -1168.513982
ORTHOMCL2640	
ORTHOMCL2641	
ORTHOMCL2642	 -3435.394459
ORTHOMCL2643	 -1768.315833
ORTHOMCL2644	  -585.167915
ORTHOMCL2645	 -2155.754484
ORTHOMCL2646	
ORTHOMCL2647	 -1656.975066
ORTHOMCL2648	 -1866.016866
ORTHOMCL2649	 -2304.363047
ORTHOMCL2652	 -3190.317284
ORTHOMCL2653	
ORTHOMCL2654	  -914.185540
ORTHOMCL2656	 -2464.329759
ORTHOMCL2657	 -3346.705062
ORTHOMCL2658	 -1545.935551
ORTHOMCL2659	
ORTHOMCL266	
ORTHOMCL2660	 -4228.902614
ORTHOMCL2662	 -1954.825576
ORTHOMCL2664	  -606.955428
ORTHOMCL2665	 -1871.416693
ORTHOMCL2666	 -8659.140777
ORTHOMCL2668	 -1206.057122
ORTHOMCL2669	
ORTHOMCL267	 -1924.412266
ORTHOMCL2671	  -707.623625
ORTHOMCL2672	  -899.082197
ORTHOMCL2673	 -15018.814236
ORTHOMCL2674	 -3239.332657
ORTHOMCL2675	  -755.246070
ORTHOMCL2676	 -1180.343132
ORTHOMCL2677	 -1669.126126
ORTHOMCL2678	
ORTHOMCL2679	 -4009.688603
ORTHOMCL2681	 -1523.182660
ORTHOMCL2682	 -2198.130231
ORTHOMCL2683	
ORTHOMCL2684	 -1308.960943
ORTHOMCL2685	 -4015.804622
ORTHOMCL2686	 -1788.879125
ORTHOMCL2687	 -2242.142681
ORTHOMCL2688	
ORTHOMCL2689	 -2273.996194
ORTHOMCL2691	 -4406.327734
ORTHOMCL2692	 -6885.331497
ORTHOMCL2694	
ORTHOMCL2695	 -1084.891877
ORTHOMCL2696	 -4097.901422
ORTHOMCL2697	 -1103.954361
ORTHOMCL2698	 -2410.062219
ORTHOMCL2699	
ORTHOMCL2700	
ORTHOMCL2701	 -1145.897697
ORTHOMCL2702	 -10185.399634
ORTHOMCL2703	
ORTHOMCL2706	 -2391.975009
ORTHOMCL2707	 -2899.663110
ORTHOMCL2708	 -2290.981080
ORTHOMCL2709	 -3188.242683
ORTHOMCL2710	
ORTHOMCL2711	
ORTHOMCL2712	 -2066.891271
ORTHOMCL2713	 -5345.128891
ORTHOMCL2714	 -2262.289295
ORTHOMCL2715	 -2005.491526
ORTHOMCL2717	 -1646.417046
ORTHOMCL2718	
ORTHOMCL2720	
ORTHOMCL2721	 -4052.283630
ORTHOMCL2722	
ORTHOMCL2723	 -2848.861748
ORTHOMCL2724	 -2619.154053
ORTHOMCL2726	
ORTHOMCL2728	 -1948.835880
ORTHOMCL2729	
ORTHOMCL2730	 -6201.211542
ORTHOMCL2731	 -3277.981394
ORTHOMCL2732	 -3289.775100
ORTHOMCL2733	 -1250.968122
ORTHOMCL2734	  -743.485170
ORTHOMCL2735	  -566.056854
ORTHOMCL2736	 -3428.758970
ORTHOMCL2738	 -1878.760825
ORTHOMCL2739	 -2090.875730
ORTHOMCL2741	 -2267.993553
ORTHOMCL2742	 -5112.115974
ORTHOMCL2743	 -1999.305933
ORTHOMCL2744	 -5934.472771
ORTHOMCL2745	 -2933.633684
ORTHOMCL2747	 -2329.177466
ORTHOMCL2748	 -1310.662657
ORTHOMCL2749	 -1149.672751
ORTHOMCL2750	 -1166.314524
ORTHOMCL2751	  -582.418079
ORTHOMCL2754	 -4084.693922
ORTHOMCL2756	 -2034.372123
ORTHOMCL2758	  -363.246584
ORTHOMCL2759	 -1912.291641
ORTHOMCL2760	 -1635.553946
ORTHOMCL2761	 -5999.525074
ORTHOMCL2762	 -5297.675530
ORTHOMCL2763	 -1752.430728
ORTHOMCL2764	 -1201.921100
ORTHOMCL2765	
ORTHOMCL2766	  -804.849018
ORTHOMCL2767	 -1999.014786
ORTHOMCL2768	
ORTHOMCL2769	 -3041.810358
ORTHOMCL277	 -1486.089598
ORTHOMCL2770	 -1916.134267
ORTHOMCL2771	 -5725.706530
ORTHOMCL2772	 -8215.984973
ORTHOMCL2773	  -546.055812
ORTHOMCL2775	 -4733.653679
ORTHOMCL2776	 -1604.678783
ORTHOMCL2777	 -1110.564283
ORTHOMCL2778	 -1055.546671
ORTHOMCL2779	 -2304.872907
ORTHOMCL2780	 -6203.677860
ORTHOMCL2781	 -2647.976445
ORTHOMCL2783	 -1042.766523
ORTHOMCL2784	 -3471.709123
ORTHOMCL2785	
ORTHOMCL2786	 -2625.443849
ORTHOMCL2787	 -1054.464105
ORTHOMCL2788	 -1118.427594
ORTHOMCL2789	
ORTHOMCL2792	 -4016.387379
ORTHOMCL2793	 -1249.908880
ORTHOMCL2794	 -1240.451994
ORTHOMCL2795	 -3494.640597
ORTHOMCL2796	 -2359.308609
ORTHOMCL2797	
ORTHOMCL2798	
ORTHOMCL2799	 -4192.918969
ORTHOMCL2800	 -2634.173794
ORTHOMCL2802	 -1490.368978
ORTHOMCL2803	  -959.675354
ORTHOMCL2805	 -2339.396697
ORTHOMCL2806	 -1985.493850
ORTHOMCL2807	 -1593.785742
ORTHOMCL2808	 -1723.528489
ORTHOMCL2809	 -3297.489262
ORTHOMCL2811	
ORTHOMCL2812	 -6010.003861
ORTHOMCL2813	 -7153.287412
ORTHOMCL2814	  -857.467490
ORTHOMCL2815	
ORTHOMCL2816	
ORTHOMCL2817	 -5798.200086
ORTHOMCL2818	 -3907.652058
ORTHOMCL2819	
ORTHOMCL2820	 -5431.619441
ORTHOMCL2821	 -3848.797100
ORTHOMCL2822	  -779.267438
ORTHOMCL2823	 -5724.835332
ORTHOMCL2824	
ORTHOMCL2825	 -1289.579487
ORTHOMCL2826	 -2330.515394
ORTHOMCL2827	 -1583.624876
ORTHOMCL2829	 -6338.867989
ORTHOMCL2830	 -7175.644043
ORTHOMCL2831	 -3965.728224
ORTHOMCL2832	
ORTHOMCL2833	  -963.895773
ORTHOMCL2835	 -2420.338181
ORTHOMCL2836	 -2150.559106
ORTHOMCL2837	 -2341.930800
ORTHOMCL2838	
ORTHOMCL2839	 -1452.939211
ORTHOMCL284	
ORTHOMCL2840	 -2957.029307
ORTHOMCL2841	 -2334.830053
ORTHOMCL2842	 -4850.744150
ORTHOMCL2843	
ORTHOMCL2844	
ORTHOMCL2845	 -4038.751457
ORTHOMCL2848	 -2747.337909
ORTHOMCL2849	 -2269.821043
ORTHOMCL2850	 -1576.833382
ORTHOMCL2851	 -3645.990059
ORTHOMCL2852	 -1008.747753
ORTHOMCL2853	  -670.573437
ORTHOMCL2854	
ORTHOMCL2855	  -644.517638
ORTHOMCL2856	 -1277.525209
ORTHOMCL2857	
ORTHOMCL2859	 -2687.644735
ORTHOMCL2860	 -1687.381264
ORTHOMCL2861	 -3935.312133
ORTHOMCL2862	 -4175.007825
ORTHOMCL2863	 -2213.868612
ORTHOMCL2864	
ORTHOMCL2865	 -3656.564059
ORTHOMCL2866	 -4084.340986
ORTHOMCL2867	 -1747.724212
ORTHOMCL2870	 -5149.070689
ORTHOMCL2871	 -3880.972874
ORTHOMCL2872	 -2320.918512
ORTHOMCL2873	 -2441.050504
ORTHOMCL2874	
ORTHOMCL2875	 -1038.058299
ORTHOMCL2876	
ORTHOMCL2878	 -2537.873995
ORTHOMCL288	
ORTHOMCL2880	 -3274.017274
ORTHOMCL2882	 -1214.263239
ORTHOMCL2883	 -2396.714343
ORTHOMCL2884	 -3061.468258
ORTHOMCL2885	 -2581.307494
ORTHOMCL2886	 -1723.217260
ORTHOMCL2887	
ORTHOMCL2888	  -274.540334
ORTHOMCL289	 -1589.501287
ORTHOMCL2890	 -2550.367473
ORTHOMCL2891	
ORTHOMCL2892	 -2284.383947
ORTHOMCL2893	 -1631.863387
ORTHOMCL2896	
ORTHOMCL2897	 -3131.375180
ORTHOMCL2898	 -2828.954241
ORTHOMCL2900	 -3026.867206
ORTHOMCL2901	 -2751.174045
ORTHOMCL2902	 -6251.812307
ORTHOMCL2903	 -1943.356675
ORTHOMCL2904	 -3847.936575
ORTHOMCL2905	 -1157.978223
ORTHOMCL2906	
ORTHOMCL2907	 -1747.615875
ORTHOMCL2908	 -1635.545159
ORTHOMCL2909	 -2614.016404
ORTHOMCL291	
ORTHOMCL2910	 -5808.155137
ORTHOMCL2911	  -887.005748
ORTHOMCL2914	 -3821.399815
ORTHOMCL2915	 -3771.922084
ORTHOMCL2916	 -2840.818657
ORTHOMCL2917	 -1437.034898
ORTHOMCL2918	  -978.544113
ORTHOMCL2919	 -3443.112354
ORTHOMCL292	 -1521.696777
ORTHOMCL2920	 -3217.876440
ORTHOMCL2921	 -1642.270914
ORTHOMCL2923	
ORTHOMCL2925	 -1565.877071
ORTHOMCL2926	 -1373.807723
ORTHOMCL2928	 -4026.851436
ORTHOMCL293	
ORTHOMCL2930	
ORTHOMCL2932	 -2483.723152
ORTHOMCL2933	 -2183.588994
ORTHOMCL2934	 -1622.699644
ORTHOMCL2935	
ORTHOMCL2936	 -3647.369925
ORTHOMCL2937	 -1524.120120
ORTHOMCL2939	
ORTHOMCL294	 -11334.266948
ORTHOMCL2940	 -2372.214726
ORTHOMCL2941	 -1122.057839
ORTHOMCL2942	  -383.085538
ORTHOMCL2944	
ORTHOMCL2945	 -1869.751894
ORTHOMCL2947	
ORTHOMCL2948	 -1753.516973
ORTHOMCL2949	 -2716.963159
ORTHOMCL2950	 -1427.628852
ORTHOMCL2951	
ORTHOMCL2952	  -349.625293
ORTHOMCL2953	 -3100.610034
ORTHOMCL2954	
ORTHOMCL2956	 -1031.397317
ORTHOMCL2960	
ORTHOMCL2961	 -2279.131646
ORTHOMCL2962	 -3080.146585
ORTHOMCL2964	
ORTHOMCL2965	 -3454.562677
ORTHOMCL2967	 -2794.813623
ORTHOMCL2969	  -184.219985
ORTHOMCL2970	 -1502.196954
ORTHOMCL2971	 -4806.073766
ORTHOMCL2972	 -1711.297604
ORTHOMCL2973	
ORTHOMCL2974	 -2257.877702
ORTHOMCL2975	 -1257.716443
ORTHOMCL2977	
ORTHOMCL2978	 -4569.290512
ORTHOMCL2979	 -1771.969072
ORTHOMCL2980	 -3732.609724
ORTHOMCL2982	 -1263.150073
ORTHOMCL2984	
ORTHOMCL2986	  -780.421010
ORTHOMCL2988	 -2150.465870
ORTHOMCL2990	 -2608.030022
ORTHOMCL2992	
ORTHOMCL2993	 -3655.144338
ORTHOMCL2994	 -3402.159382
ORTHOMCL2995	
ORTHOMCL2996	 -3629.052332
ORTHOMCL2997	
ORTHOMCL2998	 -1468.319163
ORTHOMCL2999	 -2794.550816
ORTHOMCL3000	   -15.088138
ORTHOMCL3001	 -1464.437288
ORTHOMCL3003	  -548.151112
ORTHOMCL3004	 -2203.364583
ORTHOMCL3005	
ORTHOMCL3007	 -2548.577397
ORTHOMCL3008	 -1272.634984
ORTHOMCL3009	   -28.025225
ORTHOMCL3010	
ORTHOMCL3012	 -3362.393008
ORTHOMCL3013	
ORTHOMCL3015	 -1819.577384
ORTHOMCL3016	 -1206.157552
ORTHOMCL3017	 -3598.215834
ORTHOMCL3018	 -1941.319258
ORTHOMCL3019	 -2490.028890
ORTHOMCL3021	 -2342.089316
ORTHOMCL3022	 -2057.982786
ORTHOMCL3023	 -5244.915371
ORTHOMCL3024	  -615.745974
ORTHOMCL3026	  -333.735198
ORTHOMCL3027	 -1956.708639
ORTHOMCL3028	 -4084.201487
ORTHOMCL314	 -2770.432788
ORTHOMCL315	 -5035.936085
ORTHOMCL3210	 -2740.582124
ORTHOMCL3211	 -2219.538586
ORTHOMCL3212	 -2256.491602
ORTHOMCL3213	 -5462.041719
ORTHOMCL3214	 -7131.572605
ORTHOMCL3215	  -502.539183
ORTHOMCL3217	 -2052.814553
ORTHOMCL3218	 -2231.960021
ORTHOMCL3219	 -3066.440634
