ID	lnL
ORTHOMCL4191	 -8628.988949
ORTHOMCL4192	 -1434.411120
ORTHOMCL4193	 -5307.426013
ORTHOMCL4194	 -2688.973810
ORTHOMCL4196	 -3358.080345
ORTHOMCL4197	 -4636.715936
ORTHOMCL4198	 -13947.751780
ORTHOMCL4199	 -3396.230001
ORTHOMCL4200	 -6144.733052
ORTHOMCL4201	 -5831.327058
ORTHOMCL4203	  -424.921472
ORTHOMCL4205	 -2741.750026
ORTHOMCL4206	 -4636.986326
ORTHOMCL4207	 -2883.971343
ORTHOMCL4208	 -4209.870729
ORTHOMCL4209	 -3184.475790
ORTHOMCL4210	
ORTHOMCL4211	 -10627.792375
ORTHOMCL4212	 -13057.598858
ORTHOMCL4213	
ORTHOMCL4214	   -12.716974
ORTHOMCL4216	 -4513.786871
ORTHOMCL4219	  -717.377041
ORTHOMCL4220	 -1705.887680
ORTHOMCL4221	 -1311.805262
ORTHOMCL4222	 -2322.424278
ORTHOMCL4223	 -2595.557971
ORTHOMCL4224	 -3220.969449
ORTHOMCL4225	 -1332.842000
ORTHOMCL4226	 -1522.016638
ORTHOMCL4227	 -5911.827171
ORTHOMCL4229	 -1578.405625
ORTHOMCL4230	 -1277.551502
ORTHOMCL4232	
ORTHOMCL4233	 -2214.945030
ORTHOMCL4234	 -2318.979442
ORTHOMCL4235	 -2074.596049
ORTHOMCL4236	 -1458.123849
ORTHOMCL4237	 -2835.433273
ORTHOMCL4238	 -7652.572720
ORTHOMCL4239	 -3896.028460
ORTHOMCL4240	 -1447.669960
ORTHOMCL4241	 -6070.833155
ORTHOMCL4242	 -3676.616341
ORTHOMCL4243	 -1509.758713
ORTHOMCL4245	  -500.166535
ORTHOMCL4246	 -2174.555898
ORTHOMCL4247	 -2671.513290
ORTHOMCL4248	 -2920.223225
ORTHOMCL4249	 -3687.455549
ORTHOMCL4250	
ORTHOMCL4251	 -9297.881490
ORTHOMCL4252	 -1281.297835
ORTHOMCL4253	 -1650.643376
ORTHOMCL4254	 -1057.790188
ORTHOMCL4255	 -1645.742861
ORTHOMCL4256	 -2181.477018
ORTHOMCL4257	 -5393.457608
ORTHOMCL4258	 -10796.477267
ORTHOMCL4259	  -487.707276
ORTHOMCL4260	 -7276.965001
ORTHOMCL4261	 -2954.900077
ORTHOMCL4264	
ORTHOMCL4267	 -7649.140891
ORTHOMCL4268	
ORTHOMCL4270	 -1093.056191
ORTHOMCL4273	 -2954.605314
ORTHOMCL4274	 -2102.421846
ORTHOMCL4275	 -3276.395333
ORTHOMCL4276	 -3943.003459
ORTHOMCL4277	 -3101.768139
ORTHOMCL4278	 -4242.105139
ORTHOMCL4280	 -3798.190107
ORTHOMCL4281	 -25456.637627
ORTHOMCL4283	 -5435.019564
ORTHOMCL4284	  -634.950197
ORTHOMCL4285	 -1189.235846
ORTHOMCL4286	 -5091.300382
ORTHOMCL4287	
ORTHOMCL4288	 -3404.674154
ORTHOMCL4289	 -1082.565439
ORTHOMCL4290	 -3453.492955
ORTHOMCL4291	 -2748.917856
ORTHOMCL4292	 -1956.877121
ORTHOMCL4293	 -1418.915613
ORTHOMCL4294	 -5860.543772
ORTHOMCL4296	 -3384.683616
ORTHOMCL4297	 -4144.761270
ORTHOMCL4298	  -353.675657
ORTHOMCL4299	 -1496.066008
ORTHOMCL4301	 -3770.240293
ORTHOMCL4303	 -3472.821373
ORTHOMCL4304	  -851.859218
ORTHOMCL4306	 -4982.979722
ORTHOMCL4307	 -9510.070776
ORTHOMCL4308	 -5939.681869
ORTHOMCL4309	 -2469.708237
ORTHOMCL4311	 -3119.984348
ORTHOMCL4312	 -2494.924128
ORTHOMCL4313	
ORTHOMCL4314	  -978.522193
ORTHOMCL4317	 -2092.434762
ORTHOMCL4318	 -3356.980801
ORTHOMCL4319	
ORTHOMCL4320	 -5547.827577
ORTHOMCL4321	 -1662.712279
ORTHOMCL4322	 -1904.623169
ORTHOMCL4324	 -2465.182069
ORTHOMCL4325	 -1366.849948
ORTHOMCL4326	 -1482.925041
ORTHOMCL4327	 -4639.403728
ORTHOMCL4328	 -3066.126826
ORTHOMCL4329	 -1823.732363
ORTHOMCL4330	 -3335.498122
ORTHOMCL4331	 -1920.331813
ORTHOMCL4332	 -1789.074738
ORTHOMCL4333	 -3091.322145
ORTHOMCL4334	 -3160.982479
ORTHOMCL4336	 -1385.400442
ORTHOMCL4337	
ORTHOMCL4338	 -3916.935177
ORTHOMCL4339	 -2213.974124
ORTHOMCL4340	
ORTHOMCL4341	 -2940.588122
ORTHOMCL4342	 -1982.453354
ORTHOMCL4343	 -1915.190846
ORTHOMCL4344	 -3555.878029
ORTHOMCL4345	 -3982.750587
ORTHOMCL4346	 -5980.842146
ORTHOMCL4347	 -3992.975939
ORTHOMCL4348	  -840.802358
ORTHOMCL4349	 -3000.962741
ORTHOMCL4350	 -1608.603981
ORTHOMCL4352	  -370.457153
ORTHOMCL4353	 -9033.236702
ORTHOMCL4354	 -7934.919572
ORTHOMCL4355	 -2549.666621
ORTHOMCL4356	 -7143.418493
ORTHOMCL4357	 -1448.729063
ORTHOMCL4358	 -7461.354214
ORTHOMCL4360	 -2245.771042
ORTHOMCL4361	
ORTHOMCL4362	  -732.999704
ORTHOMCL4366	 -2049.285217
ORTHOMCL4367	 -9139.008403
ORTHOMCL4368	 -2726.061117
ORTHOMCL4371	 -7288.727671
ORTHOMCL4372	 -1729.205455
ORTHOMCL4373	 -3870.380118
ORTHOMCL4375	 -4264.558043
ORTHOMCL4376	 -4537.646812
ORTHOMCL4377	 -1600.158811
ORTHOMCL4378	 -8521.493462
ORTHOMCL4380	 -4848.598604
ORTHOMCL4381	 -3241.513961
ORTHOMCL4383	 -2998.825287
ORTHOMCL4384	
ORTHOMCL4385	 -4076.903521
ORTHOMCL4386	 -3539.708335
ORTHOMCL4388	 -3482.855268
ORTHOMCL4392	 -2710.899015
ORTHOMCL4393	 -4524.195531
ORTHOMCL4395	 -5233.072513
ORTHOMCL4396	 -4160.733955
ORTHOMCL4397	 -2566.974668
ORTHOMCL4398	 -3375.412311
ORTHOMCL4399	 -4084.216258
ORTHOMCL4401	 -17837.115685
ORTHOMCL4402	 -2137.266074
ORTHOMCL4404	 -4233.986143
ORTHOMCL4405	 -7124.398375
ORTHOMCL4406	 -4342.858728
ORTHOMCL4407	 -3904.753032
ORTHOMCL4408	  -248.459897
ORTHOMCL4409	 -1348.525977
ORTHOMCL4410	 -1435.108346
ORTHOMCL4412	 -5638.476868
ORTHOMCL4413	 -7691.313103
ORTHOMCL4414	 -3007.740116
ORTHOMCL4415	 -1917.587653
ORTHOMCL4416	 -1714.849569
ORTHOMCL4417	 -1313.374022
ORTHOMCL4418	
ORTHOMCL4419	 -4708.317459
ORTHOMCL4422	 -3709.335755
ORTHOMCL4423	 -5615.296469
ORTHOMCL4424	 -5064.147207
ORTHOMCL4425	 -3556.469920
ORTHOMCL4426	 -4816.310111
ORTHOMCL4428	
ORTHOMCL4429	 -1936.560829
ORTHOMCL4430	  -952.424775
ORTHOMCL4431	 -4508.209820
ORTHOMCL4432	 -2713.484557
ORTHOMCL4433	 -1955.214139
ORTHOMCL4434	 -3869.234514
ORTHOMCL4435	  -983.151838
ORTHOMCL4436	 -2562.148278
ORTHOMCL4437	 -2242.442100
ORTHOMCL4439	  -701.991342
ORTHOMCL4441	 -1443.773628
ORTHOMCL4442	 -1986.462795
ORTHOMCL4443	 -1761.122524
ORTHOMCL4444	 -1608.840089
ORTHOMCL4446	 -1385.698533
ORTHOMCL4447	 -9118.355279
ORTHOMCL4449	 -3692.512527
ORTHOMCL4450	 -3601.496571
ORTHOMCL4451	 -3831.504023
ORTHOMCL4455	 -3005.602440
ORTHOMCL4456	 -10519.764660
ORTHOMCL4457	 -6732.263593
ORTHOMCL4459	 -3364.510568
ORTHOMCL4460	  -259.017539
ORTHOMCL4462	 -4947.734722
ORTHOMCL4463	
ORTHOMCL4465	  -538.533035
ORTHOMCL4466	 -1982.720650
ORTHOMCL4467	 -2972.681872
ORTHOMCL4468	 -5230.830603
ORTHOMCL4469	 -12618.281684
ORTHOMCL4470	 -1809.110280
ORTHOMCL4471	 -1121.282269
ORTHOMCL4473	 -2042.175949
ORTHOMCL4474	 -2664.811425
ORTHOMCL4475	    -5.760696
ORTHOMCL4477	 -2905.379335
ORTHOMCL4478	  -253.069279
ORTHOMCL4479	 -2562.637763
ORTHOMCL4480	 -5270.825350
ORTHOMCL4481	 -6498.758589
ORTHOMCL4482	 -1480.935086
ORTHOMCL4483	 -2004.762468
ORTHOMCL4486	 -2145.255532
ORTHOMCL4487	 -1386.707422
ORTHOMCL4488	 -2854.503222
ORTHOMCL4489	 -1648.707419
ORTHOMCL4490	 -1843.466775
ORTHOMCL4491	 -1569.973559
ORTHOMCL4493	 -6360.148884
ORTHOMCL4494	 -2037.765494
ORTHOMCL4495	 -8179.633501
ORTHOMCL4497	 -3235.208956
ORTHOMCL4498	 -1815.973850
ORTHOMCL4499	 -4763.616551
ORTHOMCL4500	  -954.359087
ORTHOMCL4502	
ORTHOMCL4503	  -836.378238
ORTHOMCL4505	 -5600.878778
ORTHOMCL4506	 -5166.094921
ORTHOMCL4507	 -2585.235279
ORTHOMCL4508	 -1269.719363
ORTHOMCL4509	
ORTHOMCL4510	 -1336.567661
ORTHOMCL4513	 -3846.683378
ORTHOMCL4514	 -1808.115234
ORTHOMCL4515	 -2296.314592
ORTHOMCL4516	 -3297.737947
ORTHOMCL4517	 -1972.695706
ORTHOMCL4518	
ORTHOMCL4519	 -2378.752578
ORTHOMCL4524	 -4544.159150
ORTHOMCL4525	
ORTHOMCL4526	 -3776.174582
ORTHOMCL4527	 -5283.767367
ORTHOMCL4528	
ORTHOMCL4529	 -2493.119827
ORTHOMCL4530	 -9852.460016
ORTHOMCL4531	 -3022.977260
ORTHOMCL4532	 -4277.433884
ORTHOMCL4533	 -1991.016551
ORTHOMCL4534	 -3239.859336
ORTHOMCL4537	 -3167.322046
ORTHOMCL4539	 -3234.946606
ORTHOMCL4540	 -2306.922384
ORTHOMCL4541	 -10117.799375
ORTHOMCL4542	 -4947.292947
ORTHOMCL4543	 -4173.352824
ORTHOMCL4544	 -3533.962265
ORTHOMCL4545	 -1518.797077
ORTHOMCL4546	 -2420.389850
ORTHOMCL4548	 -14077.061505
ORTHOMCL4550	  -956.404006
ORTHOMCL4551	 -1093.238276
ORTHOMCL4553	 -3666.310054
ORTHOMCL4554	 -4209.335935
ORTHOMCL4556	 -1600.440224
ORTHOMCL4558	 -1720.557771
ORTHOMCL4559	 -2977.912359
ORTHOMCL4560	 -3019.222985
ORTHOMCL4561	  -739.229294
ORTHOMCL4562	  -719.097603
ORTHOMCL4563	
ORTHOMCL4564	 -2374.911902
ORTHOMCL4565	  -658.827247
ORTHOMCL4566	   -12.906718
ORTHOMCL4567	 -5223.467506
ORTHOMCL4568	 -2325.198212
ORTHOMCL4569	 -1359.805187
ORTHOMCL4570	 -10068.850939
ORTHOMCL4571	 -3258.852480
ORTHOMCL4572	 -3949.932816
ORTHOMCL4573	 -1147.510302
ORTHOMCL4574	 -8108.284539
ORTHOMCL4575	 -1781.906881
ORTHOMCL4576	 -8290.541588
ORTHOMCL4577	 -2080.581059
ORTHOMCL4579	 -3883.046038
ORTHOMCL4580	 -6010.622417
ORTHOMCL4581	 -2847.293478
ORTHOMCL4582	 -3140.266494
ORTHOMCL4583	 -4576.278914
ORTHOMCL4584	 -2160.812243
ORTHOMCL4585	 -4865.663348
ORTHOMCL4586	 -2977.972802
ORTHOMCL4587	 -1593.163046
ORTHOMCL4588	 -9123.798866
ORTHOMCL4589	 -3665.060728
ORTHOMCL4590	 -3203.438837
ORTHOMCL4591	 -4441.408488
ORTHOMCL4592	 -5877.173764
ORTHOMCL4593	
ORTHOMCL4594	  -560.809259
ORTHOMCL4596	 -1588.060826
ORTHOMCL4597	 -2864.962428
ORTHOMCL4600	  -695.909018
ORTHOMCL4601	 -1254.066968
ORTHOMCL4602	 -1769.604543
ORTHOMCL4603	 -4119.880665
ORTHOMCL4604	 -2382.303304
ORTHOMCL4605	 -2939.986827
ORTHOMCL4606	
ORTHOMCL4607	 -2914.518161
ORTHOMCL4609	 -2145.753769
ORTHOMCL4611	 -4652.838586
ORTHOMCL4612	 -1863.962932
ORTHOMCL4613	
ORTHOMCL4614	  -795.718994
ORTHOMCL4615	 -6482.482320
ORTHOMCL4616	 -3380.319134
ORTHOMCL4617	 -1677.240461
ORTHOMCL4618	 -3638.833099
ORTHOMCL4620	
ORTHOMCL4622	 -4415.802378
ORTHOMCL4623	
ORTHOMCL4624	 -5083.263933
ORTHOMCL4625	 -3593.870219
ORTHOMCL4626	 -4501.287381
ORTHOMCL4627	 -2176.267872
ORTHOMCL4628	  -878.692141
ORTHOMCL4629	 -5522.268652
ORTHOMCL4630	 -1846.329419
ORTHOMCL4632	  -703.417745
ORTHOMCL4633	 -2116.687814
ORTHOMCL4634	 -4374.181346
ORTHOMCL4635	 -6899.317724
ORTHOMCL4636	 -4144.676553
ORTHOMCL4637	 -1744.405482
ORTHOMCL4638	 -8010.314164
ORTHOMCL4639	  -875.132631
ORTHOMCL4640	  -722.807119
ORTHOMCL4644	 -8665.819140
ORTHOMCL4645	 -1256.594917
ORTHOMCL4646	 -1458.692209
ORTHOMCL4647	 -2550.688755
ORTHOMCL4648	 -1141.227635
ORTHOMCL4649	
ORTHOMCL4650	  -901.639636
ORTHOMCL4651	 -2186.744487
ORTHOMCL4653	 -1317.296281
ORTHOMCL4655	 -5065.335843
ORTHOMCL4656	 -3188.915967
ORTHOMCL4659	 -1680.747625
ORTHOMCL4660	 -1592.968529
ORTHOMCL4661	 -2330.920593
ORTHOMCL4662	 -4772.780652
ORTHOMCL4664	 -12785.231745
ORTHOMCL4665	 -1486.046417
ORTHOMCL4666	 -2554.835613
ORTHOMCL4667	  -749.127966
ORTHOMCL4669	
ORTHOMCL4671	 -2029.889433
ORTHOMCL4672	
ORTHOMCL4673	 -3114.412763
ORTHOMCL4674	 -4061.282423
ORTHOMCL4675	 -1074.172580
ORTHOMCL4676	 -3879.500470
ORTHOMCL4677	 -3504.472747
ORTHOMCL4679	 -6252.678517
ORTHOMCL4680	 -3806.818426
ORTHOMCL4681	 -2874.529815
ORTHOMCL4682	 -1187.841808
ORTHOMCL4683	 -2495.332865
ORTHOMCL4684	 -5442.395586
ORTHOMCL4685	
ORTHOMCL4686	 -3141.314357
ORTHOMCL4687	 -3374.080134
ORTHOMCL4688	
ORTHOMCL4689	 -2636.717810
ORTHOMCL4690	  -807.205514
ORTHOMCL4691	 -6279.823773
ORTHOMCL4692	 -5447.007504
ORTHOMCL4693	 -8844.213564
ORTHOMCL4694	 -4688.267686
ORTHOMCL4695	 -3459.145675
ORTHOMCL4696	  -852.357089
ORTHOMCL4699	 -1267.895343
ORTHOMCL4700	 -1795.153821
ORTHOMCL4701	
ORTHOMCL4702	 -3991.733442
ORTHOMCL4704	 -3133.203004
ORTHOMCL4705	 -4570.674054
ORTHOMCL4706	 -3693.527959
ORTHOMCL4707	 -1754.847837
ORTHOMCL4708	 -5000.069565
ORTHOMCL4710	 -7072.740791
ORTHOMCL4711	 -7209.429142
ORTHOMCL4712	 -9754.780001
ORTHOMCL4713	 -3368.073059
ORTHOMCL4714	 -3301.151336
ORTHOMCL4715	 -2900.984283
ORTHOMCL4717	 -2620.054496
ORTHOMCL4718	 -2019.163611
ORTHOMCL4719	 -4006.607740
ORTHOMCL4721	 -4484.171254
ORTHOMCL4722	 -6782.915683
ORTHOMCL4723	 -2037.223283
ORTHOMCL4724	 -1489.428113
ORTHOMCL4725	 -5372.281096
ORTHOMCL4726	 -2788.195785
ORTHOMCL4727	 -2608.339068
ORTHOMCL4728	 -7095.303147
ORTHOMCL4729	 -2763.043153
ORTHOMCL4730	  -720.486549
ORTHOMCL4731	 -4160.186462
ORTHOMCL4733	 -2957.249319
ORTHOMCL4734	 -2214.817676
ORTHOMCL4735	 -1572.402901
ORTHOMCL4736	 -6406.521027
ORTHOMCL4738	 -1164.475197
ORTHOMCL4739	  -748.198489
ORTHOMCL4740	 -1804.836454
ORTHOMCL4741	 -2236.674797
ORTHOMCL4743	 -5712.335678
ORTHOMCL4744	 -2334.306763
ORTHOMCL4745	 -6037.486594
ORTHOMCL4747	 -5365.938926
ORTHOMCL4748	 -2324.863710
ORTHOMCL4751	 -3929.798904
ORTHOMCL4752	 -3388.975158
ORTHOMCL4753	 -7765.715961
ORTHOMCL4754	 -4804.542004
ORTHOMCL4755	  -865.431987
ORTHOMCL4756	 -2216.148666
ORTHOMCL4757	 -2412.730408
ORTHOMCL4758	 -2454.805633
ORTHOMCL4759	 -2924.854988
ORTHOMCL4760	 -1745.795689
ORTHOMCL4761	 -2420.890905
ORTHOMCL4762	 -3339.953767
ORTHOMCL4764	
ORTHOMCL4765	 -1252.761701
ORTHOMCL4766	 -11950.775978
ORTHOMCL4767	  -990.572635
ORTHOMCL4768	 -3917.605235
ORTHOMCL4769	 -5342.798318
ORTHOMCL4770	  -623.429717
ORTHOMCL4771	 -1971.988452
ORTHOMCL4773	 -6955.955365
ORTHOMCL4776	 -2996.827476
ORTHOMCL4777	 -4826.562791
ORTHOMCL4778	 -5111.474718
ORTHOMCL4779	 -2225.157750
ORTHOMCL4780	 -13000.321039
ORTHOMCL4781	 -3283.278031
ORTHOMCL4782	
ORTHOMCL4783	 -2019.947229
ORTHOMCL4784	 -2108.767420
ORTHOMCL4785	 -9745.660317
ORTHOMCL4786	 -3904.046670
ORTHOMCL4787	 -6621.147938
ORTHOMCL4788	 -11733.679340
ORTHOMCL4790	 -7865.577876
ORTHOMCL4791	 -1464.158256
ORTHOMCL4792	 -1166.057426
ORTHOMCL4793	 -8592.301280
ORTHOMCL4794	 -1756.856106
ORTHOMCL4796	  -351.408345
ORTHOMCL4797	 -5235.660625
ORTHOMCL4799	  -417.373654
ORTHOMCL4800	 -7936.893431
ORTHOMCL4801	 -2170.404867
ORTHOMCL4803	 -1592.735576
ORTHOMCL4805	 -3728.521711
ORTHOMCL4806	 -5274.284532
ORTHOMCL4807	 -9981.244904
ORTHOMCL4809	 -2137.130291
ORTHOMCL4810	 -2491.481771
ORTHOMCL4812	 -1431.937644
ORTHOMCL4813	 -2371.238421
ORTHOMCL4814	 -2670.926521
ORTHOMCL4815	
ORTHOMCL4816	 -1789.723781
ORTHOMCL4817	 -1585.967822
ORTHOMCL4818	
ORTHOMCL4819	 -4662.917268
ORTHOMCL4820	 -3975.148154
ORTHOMCL4821	 -5633.690353
ORTHOMCL4822	 -6890.698640
ORTHOMCL4823	 -2381.248341
ORTHOMCL4824	 -3229.261760
ORTHOMCL4826	 -1328.889988
ORTHOMCL4827	 -2628.290396
ORTHOMCL4828	 -5758.686962
ORTHOMCL4829	 -3581.847496
ORTHOMCL4830	 -1408.105152
ORTHOMCL4831	 -5033.354278
ORTHOMCL4832	 -1894.113232
ORTHOMCL4834	 -2780.001222
ORTHOMCL4836	 -3819.051461
ORTHOMCL4837	 -7615.557082
ORTHOMCL4838	 -4037.920367
ORTHOMCL4839	 -1676.193048
ORTHOMCL4840	 -1176.473056
ORTHOMCL4841	 -5923.579034
ORTHOMCL4842	 -1885.661490
ORTHOMCL4843	 -4192.368601
ORTHOMCL4845	
ORTHOMCL4846	 -1097.019821
ORTHOMCL4847	 -4253.264955
ORTHOMCL4848	 -4632.929880
ORTHOMCL4849	 -4483.317790
ORTHOMCL4850	 -3221.437088
ORTHOMCL4852	 -2950.217439
ORTHOMCL4853	  -892.029499
ORTHOMCL4856	 -2856.396598
ORTHOMCL4857	 -6844.247267
ORTHOMCL4858	 -3988.860963
ORTHOMCL4859	 -2176.978712
ORTHOMCL4860	 -8103.046503
ORTHOMCL4861	 -3972.955108
ORTHOMCL4862	 -2869.198637
ORTHOMCL4863	  -718.608266
ORTHOMCL4864	 -3257.749051
ORTHOMCL4866	 -6839.811500
ORTHOMCL4868	 -1541.204686
ORTHOMCL4869	 -5988.323743
ORTHOMCL4870	 -1385.647904
ORTHOMCL4871	 -3734.998268
ORTHOMCL4873	
ORTHOMCL4874	 -1556.895719
ORTHOMCL4875	 -5940.740547
ORTHOMCL4878	 -1301.078304
ORTHOMCL4879	 -2261.455798
ORTHOMCL4880	 -4510.386964
ORTHOMCL4882	
ORTHOMCL4883	 -2116.268845
ORTHOMCL4884	 -2251.708317
ORTHOMCL4885	 -1077.364028
ORTHOMCL4886	 -2827.048177
ORTHOMCL4887	 -6663.847312
ORTHOMCL4888	 -3252.483604
ORTHOMCL4889	 -5733.913535
ORTHOMCL4890	 -1192.501993
ORTHOMCL4891	 -5986.703604
ORTHOMCL4892	 -1980.860516
ORTHOMCL4895	 -6701.617239
ORTHOMCL4896	 -2321.598570
ORTHOMCL4897	 -5200.074006
ORTHOMCL4898	 -1068.785684
ORTHOMCL4900	
ORTHOMCL4901	 -7992.692596
ORTHOMCL4903	 -6430.595662
ORTHOMCL4904	 -2757.341473
ORTHOMCL4905	 -5845.993250
ORTHOMCL4908	 -4836.027492
ORTHOMCL4909	 -12435.200593
ORTHOMCL4911	 -1196.571435
ORTHOMCL4912	 -1434.295668
ORTHOMCL4914	 -2402.348478
ORTHOMCL4915	 -4397.624112
ORTHOMCL4916	
ORTHOMCL4918	  -893.039116
ORTHOMCL4919	 -9703.186431
ORTHOMCL4920	  -662.918676
ORTHOMCL4921	 -4568.730768
ORTHOMCL4922	 -2288.357661
ORTHOMCL4923	 -1123.922212
ORTHOMCL4925	 -4893.886416
ORTHOMCL4926	 -2001.053503
ORTHOMCL4927	 -2936.039521
ORTHOMCL4928	 -1741.573529
ORTHOMCL4929	 -4399.581100
ORTHOMCL4930	 -1727.681197
ORTHOMCL4931	 -2910.752681
ORTHOMCL4932	 -6314.031571
ORTHOMCL4934	 -7657.469369
ORTHOMCL4935	 -3262.637025
ORTHOMCL4936	 -2333.211507
ORTHOMCL4937	 -1631.076930
ORTHOMCL4938	 -3023.629611
ORTHOMCL4939	 -5550.295184
ORTHOMCL4940	
ORTHOMCL4941	 -2184.965588
ORTHOMCL4942	
ORTHOMCL4945	 -6848.709708
ORTHOMCL4946	 -3295.111584
ORTHOMCL4948	 -5417.918860
ORTHOMCL4949	 -5566.183650
ORTHOMCL4950	  -971.916729
ORTHOMCL4951	 -2135.340568
ORTHOMCL4952	 -1196.414345
ORTHOMCL4953	 -3352.375163
ORTHOMCL4954	 -5053.585119
ORTHOMCL4955	 -5455.259783
ORTHOMCL4961	 -3241.970732
ORTHOMCL4963	 -1356.346370
ORTHOMCL4964	 -5462.274117
ORTHOMCL4965	 -4448.088278
ORTHOMCL4966	 -3285.560565
ORTHOMCL4968	 -3605.004116
ORTHOMCL4969	 -5467.249914
ORTHOMCL4970	 -1015.761670
ORTHOMCL4971	 -1778.006915
ORTHOMCL4972	 -5157.695407
ORTHOMCL4973	 -8877.997824
ORTHOMCL4974	 -3159.246840
ORTHOMCL4975	 -1457.691618
ORTHOMCL4976	 -4471.363683
ORTHOMCL4978	 -5422.863371
ORTHOMCL4979	
ORTHOMCL4980	 -1379.141328
ORTHOMCL4981	
ORTHOMCL4983	 -1606.574629
ORTHOMCL4984	 -3625.801102
ORTHOMCL4985	 -4258.989499
ORTHOMCL4987	 -2285.276958
ORTHOMCL4988	 -4314.094989
ORTHOMCL4989	
ORTHOMCL4990	 -7643.516062
ORTHOMCL4991	 -10252.335763
ORTHOMCL4993	 -1598.928028
ORTHOMCL4994	 -2642.438507
ORTHOMCL4995	 -4781.897943
ORTHOMCL4996	 -1837.665722
ORTHOMCL4997	  -816.286368
ORTHOMCL4998	 -2869.974012
ORTHOMCL4999	 -1793.373045
ORTHOMCL5000	 -1873.896147
ORTHOMCL5001	 -2314.508026
ORTHOMCL5002	 -8910.469973
ORTHOMCL5007	
ORTHOMCL5009	 -10707.877146
ORTHOMCL5010	 -5618.882689
ORTHOMCL5011	 -2493.605412
ORTHOMCL5012	 -5589.232925
ORTHOMCL5015	 -3606.288864
ORTHOMCL5016	 -3660.229238
ORTHOMCL5017	 -1666.452804
ORTHOMCL5018	 -5815.976029
ORTHOMCL5019	 -1802.713041
ORTHOMCL5020	 -2889.463923
ORTHOMCL5021	 -1971.848206
ORTHOMCL5022	 -6794.914674
ORTHOMCL5023	 -2530.502267
ORTHOMCL5024	  -297.135303
ORTHOMCL5025	 -2519.245390
ORTHOMCL5026	 -2245.818536
ORTHOMCL5027	 -2564.960814
ORTHOMCL5028	 -9163.026012
ORTHOMCL5029	 -5565.907480
ORTHOMCL5030	 -6850.103652
ORTHOMCL5031	 -4886.352826
ORTHOMCL5032	 -3442.324226
ORTHOMCL5033	 -10963.447899
ORTHOMCL5036	 -2717.516686
ORTHOMCL5037	 -3499.187885
ORTHOMCL5038	 -1953.833127
ORTHOMCL5039	 -2016.405220
ORTHOMCL5040	 -2470.312487
ORTHOMCL5041	 -2165.665972
ORTHOMCL5042	 -6129.577388
ORTHOMCL5043	 -3499.796789
ORTHOMCL5044	 -2013.538533
ORTHOMCL5045	 -3895.851852
