ID	lnL0	lnL1
ORTHOMCL4407	 -3922.828175	 -3922.828175
ORTHOMCL3964	 -6921.873490	 -6921.873393
ORTHOMCL4417	 -1315.657662	 -1316.191794
ORTHOMCL3540	 -3867.885661	 -3867.885661
ORTHOMCL4765	 -1259.531461	 -1259.531461
ORTHOMCL3998	 -3041.266163	 -3041.266163
ORTHOMCL4726	 -2787.390028	 -2787.390028
ORTHOMCL4565	  -658.901522	  -658.901522
ORTHOMCL4827	 -2648.769686	 -2648.711410
ORTHOMCL4293	 -1424.379804	 -1424.379592
ORTHOMCL4622	 -4428.056707	 -4428.056707
ORTHOMCL5021	 -1976.978405	 -1976.978405
ORTHOMCL4027	 -3751.473084	 -3751.473084
ORTHOMCL3851	 -9011.441715	 -9011.441715
ORTHOMCL3732	 -5767.925224	 -5767.925206
ORTHOMCL4983	 -1612.156487	 -1612.156487
ORTHOMCL4298	  -356.735317	  -357.855455
ORTHOMCL3986	 -9960.265128	 -9960.265111
ORTHOMCL3683	 -11411.539917	 -11411.539917
ORTHOMCL4446	 -1367.739988	 -1370.072034
ORTHOMCL4637	 -1757.962596	 -1757.962596
ORTHOMCL3862	 -3508.296746	 -3508.296746
ORTHOMCL4640	  -722.807119	  -722.807119
ORTHOMCL4788	 -11775.547127	 -11775.547124
ORTHOMCL4614	  -795.362328	  -795.647345
ORTHOMCL3968	 -1177.664633	 -1177.664633
ORTHOMCL4414	 -3024.074383	 -3024.074381
ORTHOMCL3579	 -2971.812261	 -2974.776149
ORTHOMCL4994	 -2645.558331	 -2645.558331
ORTHOMCL4646	 -1456.565531	 -1456.626091
ORTHOMCL3484	 -4176.688075	 -4176.688829
ORTHOMCL4226	 -1526.973751	 -1526.971741
ORTHOMCL3341	 -5684.054648	 -5684.054644
ORTHOMCL4839	 -1675.343290	 -1675.343290
ORTHOMCL4301	 -3782.081467	 -3782.081467
ORTHOMCL4965	 -4440.424558	 -4440.424558
ORTHOMCL4700	 -1812.791289	 -1803.361005
ORTHOMCL3844	 -4392.736177	 -4392.736177
ORTHOMCL4415	 -1913.516554	 -1913.516554
ORTHOMCL4822	 -6886.284828	 -6886.284828
ORTHOMCL4241	 -6060.141002	 -6060.141002
ORTHOMCL4426	 -4837.847830	 -4837.847830
ORTHOMCL3709	  -732.161080	  -731.872134
ORTHOMCL3490	 -2453.537259	 -2455.078924
ORTHOMCL3694	 -2618.353070	 -2619.977281
ORTHOMCL4747	 -5375.529081	 -5375.529081
ORTHOMCL4130	 -5214.848462	 -5214.848462
ORTHOMCL3919	 -4148.666922	 -4148.666922
ORTHOMCL4741	 -2233.587173	 -2233.469951
ORTHOMCL3492	 -1774.201353	 -1774.201353
ORTHOMCL3976	 -6734.826449	 -6734.826449
ORTHOMCL4177	 -1220.497724	 -1220.497724
ORTHOMCL4898	 -1064.940578	 -1064.940578
ORTHOMCL4482	 -1484.542161	 -1484.542161
ORTHOMCL5042	 -6141.448690	 -6141.448690
ORTHOMCL3649	 -1868.158583	 -1866.818559
ORTHOMCL4880	 -4515.318297	 -4515.318297
ORTHOMCL4584	 -2160.212719	 -2160.212719
ORTHOMCL3836	 -3767.586423	 -3767.586421
ORTHOMCL4303	 -3484.984526	 -3484.984526
ORTHOMCL4267	 -7659.365603	 -7659.365603
ORTHOMCL4354	 -7968.138085	 -7967.862485
ORTHOMCL3532	 -3245.194395	 -3245.194416
ORTHOMCL3890	 -1962.292273	 -1962.292234
ORTHOMCL4385	 -4072.025996	 -4072.025996
ORTHOMCL4635	 -6912.878260	 -6912.878260
ORTHOMCL3765	 -2298.125399	 -2298.125399
ORTHOMCL4713	 -3377.305461	 -3377.305461
ORTHOMCL3897	 -4001.184473	 -4001.184473
ORTHOMCL3939	 -1932.626959	 -1932.626959
ORTHOMCL3481	 -3032.619139	 -3032.619139
ORTHOMCL4447	 -9160.376299	 -9160.376299
ORTHOMCL4441	 -1462.316791	 -1462.316761
ORTHOMCL3720	 -3199.024208	 -3199.024208
ORTHOMCL3738	 -1739.161450	 -1739.161450
ORTHOMCL3785	 -2286.204184	 -2286.204184
ORTHOMCL4586	 -2990.879679	 -2990.879679
ORTHOMCL4768	 -3947.254449	 -3947.254449
ORTHOMCL3872	 -2948.626562	 -2948.626562
ORTHOMCL3956	 -3664.612003	 -3664.612003
ORTHOMCL4537	 -3177.951693	 -3177.951693
ORTHOMCL4356	 -7149.190458	 -7149.190458
ORTHOMCL4753	 -7803.785991	 -7807.112628
ORTHOMCL4603	 -4126.628598	 -4126.628598
ORTHOMCL3520	 -1079.322823	 -1079.322823
ORTHOMCL4004	 -1090.641583	 -1090.641583
ORTHOMCL4570	 -10112.667917	 -10112.667917
ORTHOMCL4828	 -5771.997494	 -5771.997494
ORTHOMCL4142	 -2088.729523	 -2088.729523
ORTHOMCL3661	 -3896.014731	 -3896.014731
ORTHOMCL4938	 -3025.119112	 -3025.119112
ORTHOMCL4277	 -3108.422919	 -3108.422918
ORTHOMCL4984	 -3625.026827	 -3625.026827
ORTHOMCL3279	 -3172.478654	 -3172.478654
ORTHOMCL5028	 -9174.842781	 -9174.842780
ORTHOMCL3906	  -993.482137	  -993.482137
ORTHOMCL4331	 -1931.688551	 -1931.688551
ORTHOMCL4590	 -3206.505479	 -3206.505479
ORTHOMCL3605	 -5698.407742	 -5698.407742
ORTHOMCL3997	 -9276.405962	 -9276.405962
ORTHOMCL4278	 -4248.201192	 -4248.201192
ORTHOMCL3553	 -2904.795805	 -2904.795805
ORTHOMCL3913	 -5628.626218	 -5628.626218
ORTHOMCL4443	 -1754.813397	 -1754.813397
ORTHOMCL4864	 -3259.988528	 -3259.988528
ORTHOMCL4625	 -3591.114694	 -3591.114694
ORTHOMCL4604	 -2394.022889	 -2394.022889
ORTHOMCL3230	 -1810.462796	 -1810.462671
ORTHOMCL3820	 -3075.867530	 -3075.867517
ORTHOMCL3622	 -6084.401640	 -6084.401640
ORTHOMCL4704	 -3136.617547	 -3136.617547
ORTHOMCL4505	 -5610.360844	 -5610.360844
ORTHOMCL4040	 -6462.749579	 -6462.749579
ORTHOMCL3737	 -9687.890668	 -9687.890668
ORTHOMCL4308	 -5968.149959	 -5968.149959
ORTHOMCL4366	 -2050.952021	 -2050.952021
ORTHOMCL3654	  -978.483005	  -978.483005
ORTHOMCL4860	 -8109.287092	 -8109.287092
ORTHOMCL3647	 -3263.972322	 -3263.972322
ORTHOMCL4377	 -1608.641625	 -1608.042171
ORTHOMCL3650	 -3741.252033	 -3741.252033
ORTHOMCL4797	 -5235.981307	 -5235.981307
ORTHOMCL4113	 -3130.991564	 -3130.991562
ORTHOMCL3611	 -3895.043706	 -3895.043706
ORTHOMCL3435	 -9145.768077	 -9145.768077
ORTHOMCL3920	 -1715.979947	 -1715.979946
ORTHOMCL4429	 -1937.839041	 -1937.839042
ORTHOMCL4345	 -3984.722485	 -3984.722485
ORTHOMCL4847	 -4262.756923	 -4262.756923
ORTHOMCL3538	 -5406.591521	 -5406.591184
ORTHOMCL4333	 -3092.217896	 -3092.217896
ORTHOMCL4869	 -5996.365287	 -5996.364992
ORTHOMCL4275	 -3301.610790	 -3289.840021
ORTHOMCL4759	 -2934.142410	 -2934.142410
ORTHOMCL3360	  -958.399420	  -958.399437
ORTHOMCL3659	 -2817.618114	 -2817.618114
ORTHOMCL3714	 -9448.897015	 -9448.897015
ORTHOMCL4289	 -1082.421512	 -1082.421512
ORTHOMCL5015	 -3621.102694	 -3621.102694
ORTHOMCL4495	 -8211.580880	 -8211.580880
ORTHOMCL4296	 -3382.066744	 -3382.066744
ORTHOMCL4104	 -2289.291057	 -2289.291057
ORTHOMCL4254	 -1064.045153	 -1064.045153
ORTHOMCL4534	 -3247.677126	 -3247.677126
ORTHOMCL3344	 -5122.784451	 -5122.784451
ORTHOMCL3880	 -11101.916128	 -11101.916128
ORTHOMCL3846	 -2419.552056	 -2419.552056
ORTHOMCL4325	 -1359.299144	 -1359.299144
ORTHOMCL4831	 -5041.972874	 -5041.972874
ORTHOMCL4280	 -3807.344050	 -3807.344050
ORTHOMCL4580	 -6015.110091	 -6015.110091
ORTHOMCL3758	 -1686.094880	 -1686.094880
ORTHOMCL3891	 -5796.836043	 -5796.836043
ORTHOMCL3291	 -1486.597474	 -1486.597474
ORTHOMCL4281	 -25503.213588	 -25503.213588
ORTHOMCL3841	 -5072.181272	 -5072.181272
ORTHOMCL3416	 -2582.711367	 -2582.720500
ORTHOMCL4972	 -5192.198918	 -5192.198918
ORTHOMCL4602	 -1763.743646	 -1764.240713
ORTHOMCL4616	 -3388.939135	 -3389.073098
ORTHOMCL3808	 -1976.744643	 -1976.744643
ORTHOMCL3854	 -3972.334443	 -3972.334443
ORTHOMCL3582	 -1855.997483	 -1855.997483
ORTHOMCL4998	 -2871.432216	 -2871.432216
ORTHOMCL4026	 -7188.025424	 -7188.025424
ORTHOMCL5001	 -2319.916344	 -2319.916344
ORTHOMCL3483	 -3494.382830	 -3494.382830
ORTHOMCL4767	  -995.452846	  -994.446735
ORTHOMCL4918	  -893.039116	  -894.151524
ORTHOMCL4194	 -2685.534329	 -2685.534329
ORTHOMCL3726	 -1928.317382	 -1927.120457
ORTHOMCL4966	 -3296.070171	 -3294.833103
ORTHOMCL3832	 -16250.952821	 -16250.952821
ORTHOMCL4169	  -967.022749	  -967.022749
ORTHOMCL4594	  -569.553348	  -569.553348
ORTHOMCL3761	 -1647.030734	 -1647.030734
ORTHOMCL4546	 -2429.325698	 -2429.325698
ORTHOMCL5030	 -6869.109820	 -6869.109820
ORTHOMCL4690	  -795.572782	  -795.572782
ORTHOMCL4473	 -2047.106217	 -2047.106217
ORTHOMCL4513	 -3849.835422	 -3849.835422
ORTHOMCL4236	 -1459.944633	 -1459.944633
ORTHOMCL3217	 -3566.472702	 -3566.472702
ORTHOMCL3300	 -6232.953340	 -6232.953340
ORTHOMCL4000	 -2335.044746	 -2335.044746
ORTHOMCL4460	  -259.017502	  -259.017503
ORTHOMCL5012	 -5617.999078	 -5617.999078
ORTHOMCL3411	 -3542.910704	 -3542.910704
ORTHOMCL4919	 -9703.186431	 -9706.296293
ORTHOMCL4530	 -9889.805418	 -9889.805417
ORTHOMCL4730	  -724.026476	  -724.026476
ORTHOMCL3286	 -3015.325304	 -3015.325304
ORTHOMCL4969	 -5478.813958	 -5478.809813
ORTHOMCL4681	 -2878.421285	 -2878.421285
ORTHOMCL4273	 -2954.817588	 -2954.817588
ORTHOMCL4718	 -2036.059134	 -2036.059134
ORTHOMCL4539	 -3244.723268	 -3244.723253
ORTHOMCL4630	 -1841.949406	 -1841.949406
ORTHOMCL5020	 -2894.227752	 -2894.227752
ORTHOMCL3598	 -2670.888155	 -2670.888155
ORTHOMCL4424	 -5061.270187	 -5061.270187
ORTHOMCL3867	 -1153.679183	 -1153.679183
ORTHOMCL3725	 -2945.920391	 -2945.920391
ORTHOMCL3861	 -4992.569105	 -4992.569105
ORTHOMCL4664	 -12792.566663	 -12792.566600
ORTHOMCL3590	 -6409.672477	 -6409.672477
ORTHOMCL4846	 -1096.922658	 -1096.922658
ORTHOMCL3335	 -2694.267174	 -2694.267166
ORTHOMCL3689	 -5581.649101	 -5581.649101
ORTHOMCL4413	 -7670.206144	 -7670.206144
ORTHOMCL3874	 -7034.058699	 -7034.058699
ORTHOMCL4028	 -3104.314127	 -3104.314127
ORTHOMCL4863	  -722.510024	  -722.510024
ORTHOMCL4451	 -3830.467453	 -3830.467453
ORTHOMCL3526	 -1246.927201	 -1246.927201
ORTHOMCL3313	 -1437.952397	 -1437.952397
ORTHOMCL4699	 -1271.965530	 -1271.965530
ORTHOMCL3363	 -7111.682710	 -7111.682710
ORTHOMCL4702	 -3997.702021	 -3997.702021
ORTHOMCL3345	 -3261.095358	 -3261.121826
ORTHOMCL3466	 -4526.701482	 -4526.701479
ORTHOMCL3618	 -1709.672439	 -1709.672439
ORTHOMCL3814	 -1708.124882	 -1708.124882
ORTHOMCL4054	 -1524.861566	 -1524.861566
ORTHOMCL4017	 -6951.163623	 -6951.163623
ORTHOMCL4032	 -4644.126120	 -4644.132515
ORTHOMCL4304	  -854.717052	  -854.717052
ORTHOMCL4727	 -2606.704361	 -2606.704361
ORTHOMCL4510	 -1330.331125	 -1329.630863
ORTHOMCL4134	  -548.040447	  -548.040447
ORTHOMCL3450	 -3441.604913	 -3441.604913
ORTHOMCL4991	 -10309.383764	 -10309.383764
ORTHOMCL4245	  -498.845554	  -498.867123
ORTHOMCL3326	 -1846.237508	 -1846.237508
ORTHOMCL4419	 -4696.022009	 -4696.022009
ORTHOMCL4468	 -5249.876279	 -5249.876279
ORTHOMCL3927	 -1644.326296	 -1644.326296
ORTHOMCL3858	 -1220.824783	 -1220.788149
ORTHOMCL3632	 -3923.093903	 -3923.093903
ORTHOMCL4357	 -1449.213447	 -1449.213448
ORTHOMCL4661	 -2325.317732	 -2325.317732
ORTHOMCL3704	 -1760.380749	 -1760.380749
ORTHOMCL4174	 -2168.079823	 -2168.079822
ORTHOMCL4776	 -3003.983712	 -3003.983712
ORTHOMCL3528	 -3703.896703	 -3703.896703
ORTHOMCL4251	 -9297.996898	 -9297.996898
ORTHOMCL4051	 -6587.907056	 -6587.907056
ORTHOMCL3969	 -3067.450408	 -3067.450408
ORTHOMCL3975	 -4304.185014	 -4304.185014
ORTHOMCL3924	 -4746.081391	 -4746.081391
ORTHOMCL3816	 -5343.105956	 -5343.105956
ORTHOMCL4120	 -1418.962907	 -1418.962907
ORTHOMCL4081	 -3337.269894	 -3337.269894
ORTHOMCL3730	 -3349.966255	 -3349.966255
ORTHOMCL3543	 -6042.573942	 -6042.573942
ORTHOMCL4744	 -2335.082726	 -2335.082726
ORTHOMCL3580	 -3295.134547	 -3295.134547
ORTHOMCL4807	 -9971.201649	 -9971.201649
ORTHOMCL4252	 -1262.447089	 -1262.447067
ORTHOMCL3839	 -4634.715003	 -4634.715003
ORTHOMCL3355	 -3103.528908	 -3103.528908
ORTHOMCL4342	 -1985.923349	 -1985.923349
ORTHOMCL3705	 -1012.243494	 -1012.243494
ORTHOMCL3674	 -2076.687857	 -2074.397342
ORTHOMCL4336	 -1387.798423	 -1388.087762
ORTHOMCL3310	 -3352.184045	 -3352.184050
ORTHOMCL3878	 -4849.385313	 -4849.385313
ORTHOMCL5037	 -3503.900738	 -3501.282667
ORTHOMCL3246	 -1729.770449	 -1729.770449
ORTHOMCL4562	  -720.416612	  -720.416612
ORTHOMCL3550	 -3586.049101	 -3586.049101
ORTHOMCL4290	 -3460.512947	 -3460.512947
ORTHOMCL4734	 -2211.386016	 -2211.386016
ORTHOMCL4859	 -2190.542441	 -2190.542441
ORTHOMCL4068	 -2800.860434	 -2800.860434
ORTHOMCL4001	 -1080.086000	 -1080.086000
ORTHOMCL3638	 -2956.979114	 -2956.979114
ORTHOMCL4423	 -5592.804584	 -5592.804584
ORTHOMCL3675	 -2883.749494	 -2883.749494
ORTHOMCL3572	 -1870.284670	 -1870.284670
ORTHOMCL4469	 -12670.055964	 -12670.055964
ORTHOMCL4915	 -4397.613717	 -4397.613717
ORTHOMCL4679	 -6266.807440	 -6258.078037
ORTHOMCL4585	 -4855.646160	 -4855.646160
ORTHOMCL3323	 -2122.052958	 -2122.052958
ORTHOMCL3985	 -1435.337674	 -1435.337674
ORTHOMCL3679	  -928.693058	  -928.693058
ORTHOMCL3585	  -827.922857	  -827.922857
ORTHOMCL3469	 -1957.780927	 -1957.517154
ORTHOMCL3478	 -1149.004553	 -1149.004554
ORTHOMCL4803	 -1597.652570	 -1597.652570
ORTHOMCL3331	 -2708.165785	 -2695.678376
ORTHOMCL4058	 -3232.600854	 -3232.600854
ORTHOMCL4450	 -3604.044828	 -3604.044828
ORTHOMCL4883	 -2122.444744	 -2122.444744
ORTHOMCL4223	 -2590.898032	 -2590.898032
ORTHOMCL4071	 -2579.640892	 -2579.640974
ORTHOMCL3317	 -2356.525035	 -2356.525035
ORTHOMCL3702	   -85.724383	   -85.718872
ORTHOMCL4785	 -9798.581606	 -9798.583668
ORTHOMCL4800	 -7948.935772	 -7948.935772
ORTHOMCL3547	 -4982.942998	 -4982.942998
ORTHOMCL4760	 -1756.079310	 -1751.822874
ORTHOMCL4157	 -6410.750022	 -6410.750022
ORTHOMCL4696	  -863.401131	  -863.401131
ORTHOMCL3468	 -5491.507341	 -5491.507341
ORTHOMCL3251	 -3935.538796	 -3935.538796
ORTHOMCL3544	 -3569.563834	 -3569.563834
ORTHOMCL4611	 -4648.915270	 -4648.915270
ORTHOMCL3396	 -1238.224160	 -1238.224160
ORTHOMCL4695	 -3457.381740	 -3457.381740
ORTHOMCL4192	 -1437.314604	 -1437.314605
ORTHOMCL4168	 -2311.108048	 -2311.108048
ORTHOMCL4735	 -1574.881182	 -1574.881182
ORTHOMCL3822	 -13290.121664	 -13290.121664
ORTHOMCL3389	 -2545.450086	 -2545.450086
ORTHOMCL3826	 -1362.063150	 -1362.063150
ORTHOMCL4824	 -3241.828164	 -3241.828164
ORTHOMCL4094	 -3984.467946	 -3984.467946
ORTHOMCL4214	   -12.716974	   -12.627766
ORTHOMCL4393	 -4536.565746	 -4536.565746
ORTHOMCL3805	 -3871.720052	 -3871.720052
ORTHOMCL4233	 -2222.170386	 -2222.170386
ORTHOMCL4416	 -1719.934928	 -1719.934880
ORTHOMCL3377	 -4990.085230	 -4990.085230
ORTHOMCL3387	 -2584.241179	 -2584.241179
ORTHOMCL3742	 -3207.192597	 -3207.192597
ORTHOMCL4307	 -9532.330885	 -9514.731637
ORTHOMCL4237	 -2848.483129	 -2848.483129
ORTHOMCL3947	 -1355.925369	 -1355.925369
ORTHOMCL4344	 -3533.904678	 -3533.904678
ORTHOMCL3328	 -2632.631719	 -2632.725404
ORTHOMCL4792	 -1175.194094	 -1175.194094
ORTHOMCL3272	 -1970.187863	 -1970.187863
ORTHOMCL3954	 -4609.726471	 -4609.726471
ORTHOMCL4809	 -2138.241945	 -2138.241945
ORTHOMCL4406	 -4352.077972	 -4352.077972
ORTHOMCL3728	 -2939.017638	 -2939.017638
ORTHOMCL3324	 -1945.242747	 -1945.242747
ORTHOMCL3692	 -1178.262371	 -1180.281146
ORTHOMCL3815	 -4158.282563	 -4158.282563
ORTHOMCL4093	 -1404.234993	 -1404.234993
ORTHOMCL3463	 -2240.781504	 -2240.781499
ORTHOMCL3884	 -4468.875360	 -4468.875360
ORTHOMCL4573	 -1140.666376	 -1140.666376
ORTHOMCL3517	 -1417.440035	 -1419.152860
ORTHOMCL4330	 -3343.736304	 -3343.736304
ORTHOMCL3766	 -4373.176005	 -4373.176005
ORTHOMCL3498	 -3049.381189	 -3049.381189
ORTHOMCL5025	 -2507.135128	 -2507.135128
ORTHOMCL4360	 -2236.198836	 -2236.198836
ORTHOMCL4020	 -1327.501139	 -1327.501139
ORTHOMCL3212	 -4340.955204	 -4340.955204
ORTHOMCL4285	 -1189.235907	 -1189.235907
ORTHOMCL3278	 -4552.099740	 -4552.099740
ORTHOMCL4993	 -1602.976250	 -1602.976250
ORTHOMCL3448	 -2483.612521	 -2483.612528
ORTHOMCL3977	 -2837.803106	 -2839.017358
ORTHOMCL3462	 -2231.666466	 -2231.666467
ORTHOMCL4070	 -2340.563278	 -2341.202460
ORTHOMCL4810	 -2490.813088	 -2490.813088
ORTHOMCL4203	  -437.069765	  -437.069765
ORTHOMCL4705	 -4584.666021	 -4584.666021
ORTHOMCL4645	 -1248.609453	 -1248.609453
ORTHOMCL4762	 -3350.949477	 -3350.949448
ORTHOMCL4706	 -3704.628366	 -3704.628369
ORTHOMCL4466	 -1995.358896	 -1995.359233
ORTHOMCL3893	 -10475.435299	 -10475.435299
ORTHOMCL3446	 -13472.903770	 -13472.903770
ORTHOMCL4963	 -1349.332340	 -1349.332340
ORTHOMCL3696	 -2149.564146	 -2149.564146
ORTHOMCL4404	 -4242.381967	 -4242.381967
ORTHOMCL3644	 -1725.977596	 -1725.980626
ORTHOMCL4548	 -14066.254359	 -14066.254651
ORTHOMCL4634	 -4366.853640	 -4366.853640
ORTHOMCL4675	 -1075.277552	 -1075.277552
ORTHOMCL4224	 -3244.030781	 -3244.030781
ORTHOMCL3474	 -4509.609766	 -4509.609766
ORTHOMCL3513	 -10980.901205	 -10980.901205
ORTHOMCL4567	 -5230.605676	 -5230.605676
ORTHOMCL4274	 -2093.336068	 -2093.341863
ORTHOMCL3273	 -1487.303136	 -1487.303136
ORTHOMCL4739	  -751.750003	  -751.750001
ORTHOMCL4554	 -4203.211986	 -4203.211986
ORTHOMCL4684	 -5479.023579	 -5479.023571
ORTHOMCL4475	    -5.773501	    -5.760696
ORTHOMCL4905	 -5865.186840	 -5865.186840
ORTHOMCL4455	 -3016.145556	 -3016.145556
ORTHOMCL4889	 -5732.000734	 -5732.000734
ORTHOMCL4286	 -5107.660423	 -5107.660423
ORTHOMCL4731	 -4160.239201	 -4160.239201
ORTHOMCL4911	 -1196.571435	 -1196.342267
ORTHOMCL3552	 -2331.713280	 -2331.713280
ORTHOMCL3970	  -998.717844	  -998.717844
ORTHOMCL4866	 -6860.698035	 -6860.698035
ORTHOMCL3945	 -1521.871419	 -1521.871419
ORTHOMCL4941	 -2207.991659	 -2208.182304
ORTHOMCL4757	 -2423.632905	 -2423.632905
ORTHOMCL3982	 -1360.917895	 -1360.917895
ORTHOMCL3697	  -936.674717	  -936.674717
ORTHOMCL3806	 -2607.253340	 -2607.253340
ORTHOMCL3685	 -2603.657273	 -2603.657273
ORTHOMCL3597	 -3587.757325	 -3587.757325
ORTHOMCL4583	 -4578.757232	 -4578.757232
ORTHOMCL4167	 -7594.374002	 -7594.374002
ORTHOMCL3847	 -4078.275206	 -4078.275209
ORTHOMCL3780	 -7138.758262	 -7138.758262
ORTHOMCL4024	 -3804.847714	 -3804.847714
ORTHOMCL3578	 -4274.362402	 -4274.362402
ORTHOMCL3892	 -3004.837212	 -3004.837212
ORTHOMCL3409	  -750.710672	  -750.710672
ORTHOMCL3475	 -3488.252978	 -3488.252978
ORTHOMCL4577	 -2097.028577	 -2097.028577
ORTHOMCL4632	  -703.428220	  -703.430596
ORTHOMCL4405	 -7137.729519	 -7137.729518
ORTHOMCL4683	 -2491.112345	 -2491.112345
ORTHOMCL4987	 -2292.729943	 -2292.729943
ORTHOMCL3641	 -3264.951435	 -3264.951435
ORTHOMCL4558	 -1722.823738	 -1722.823738
ORTHOMCL4717	 -2622.893651	 -2622.893651
ORTHOMCL4353	 -9039.698883	 -9039.698883
ORTHOMCL4671	 -2048.641282	 -2048.641282
ORTHOMCL4794	 -1756.783099	 -1756.783099
ORTHOMCL3502	 -2534.483779	 -2534.483779
ORTHOMCL4922	 -2288.357661	 -2290.271630
ORTHOMCL4186	 -2495.310616	 -2495.310616
ORTHOMCL4206	 -4621.899657	 -4621.899657
ORTHOMCL5009	 -10746.118934	 -10746.118909
ORTHOMCL4243	 -1513.907315	 -1513.907315
ORTHOMCL4409	 -1354.123279	 -1354.123279
ORTHOMCL3923	 -3341.966939	 -3341.966939
ORTHOMCL3801	 -2080.333084	 -2079.612354
ORTHOMCL3436	 -2584.172477	 -2584.172477
ORTHOMCL4107	 -4495.509092	 -4495.509092
ORTHOMCL4191	 -8639.812159	 -8639.812159
ORTHOMCL4240	 -1449.431837	 -1449.431837
ORTHOMCL4884	 -2260.467875	 -2260.467876
ORTHOMCL3333	 -3420.154734	 -3420.154734
ORTHOMCL4061	 -3956.531441	 -3956.531441
ORTHOMCL3454	 -1016.666520	 -1016.666520
ORTHOMCL3338	 -1513.731807	 -1513.731807
ORTHOMCL4276	 -3981.832251	 -3962.662355
ORTHOMCL3260	 -1435.548693	 -1435.159629
ORTHOMCL3755	 -6184.958057	 -6184.958154
ORTHOMCL4425	 -3557.720079	 -3557.720079
ORTHOMCL4201	 -5832.987815	 -5832.987815
ORTHOMCL3235	 -2737.389109	 -2737.389109
ORTHOMCL4347	 -3993.026502	 -3993.026502
ORTHOMCL3233	 -1172.193608	 -1172.193608
ORTHOMCL4334	 -3147.018742	 -3147.018742
ORTHOMCL3275	 -1760.360194	 -1760.360194
ORTHOMCL3807	 -1689.842777	 -1689.842777
ORTHOMCL3584	 -1376.232955	 -1376.232955
ORTHOMCL4740	 -1808.253940	 -1808.344058
ORTHOMCL4904	 -2746.571887	 -2746.571887
ORTHOMCL4481	 -6508.635238	 -6508.635249
ORTHOMCL3781	 -3759.362089	 -3759.362089
ORTHOMCL3248	 -4689.055425	 -4689.055425
ORTHOMCL4973	 -8892.680053	 -8892.680053
ORTHOMCL4117	 -9720.175177	 -9720.175177
ORTHOMCL4519	 -2377.429193	 -2377.429193
ORTHOMCL4715	 -2890.936085	 -2890.936084
ORTHOMCL4490	 -1854.454574	 -1854.454574
ORTHOMCL3516	 -4947.303060	 -4947.303060
ORTHOMCL3724	 -6654.453626	 -6654.453626
ORTHOMCL4003	 -1905.746017	 -1905.746017
ORTHOMCL3343	 -6060.502791	 -6060.502791
ORTHOMCL3381	 -1295.675045	 -1295.653587
ORTHOMCL4920	  -661.567137	  -661.567137
ORTHOMCL4814	 -2669.975643	 -2669.975643
ORTHOMCL3706	 -6323.672891	 -6323.672891
ORTHOMCL3406	 -10959.802787	 -10955.647156
ORTHOMCL4838	 -4051.435072	 -4051.435072
ORTHOMCL3772	  -835.221219	  -835.222092
ORTHOMCL4974	 -3168.584492	 -3165.420066
ORTHOMCL4109	  -748.410381	  -748.410381
ORTHOMCL4950	  -968.445224	  -968.445224
ORTHOMCL3769	 -3886.535839	 -3884.614531
ORTHOMCL4832	 -1896.803863	 -1899.535054
ORTHOMCL4136	 -10522.591481	 -10522.591482
ORTHOMCL3477	 -1213.145676	 -1213.145676
ORTHOMCL4801	 -2164.187624	 -2164.187624
ORTHOMCL4383	 -2997.891895	 -2997.891895
ORTHOMCL3433	 -2875.622876	 -2875.622876
ORTHOMCL4101	 -5522.212507	 -5522.212507
ORTHOMCL4219	  -710.304765	  -710.304765
ORTHOMCL4329	 -1815.073951	 -1815.073951
ORTHOMCL4532	 -4278.742122	 -4278.742122
ORTHOMCL3395	 -3319.456866	 -3319.456662
ORTHOMCL3361	 -8412.893043	 -8412.893043
ORTHOMCL4085	 -16275.615482	 -16275.615482
ORTHOMCL3531	  -834.837945	  -834.837945
ORTHOMCL3270	 -7170.956320	 -7170.956320
ORTHOMCL4758	 -2453.401432	 -2453.401432
ORTHOMCL3916	 -1461.884142	 -1461.884108
ORTHOMCL3503	 -4514.477561	 -4514.477561
ORTHOMCL3914	 -3281.494434	 -3279.615036
ORTHOMCL4773	 -6951.322890	 -6951.322890
ORTHOMCL3972	 -1484.195584	 -1484.195584
ORTHOMCL4205	 -2737.563396	 -2737.563396
ORTHOMCL3636	 -7844.986556	 -7844.986556
ORTHOMCL5016	 -3666.076514	 -3666.076514
ORTHOMCL4399	 -4083.366729	 -4083.366725
ORTHOMCL4067	 -4143.026373	 -4143.026373
ORTHOMCL4985	 -4275.066087	 -4275.064911
ORTHOMCL3950	 -2090.116780	 -2090.116780
ORTHOMCL4711	 -7210.792754	 -7210.792754
ORTHOMCL4135	 -4457.481954	 -4457.481954
ORTHOMCL4964	 -5446.971954	 -5446.971954
ORTHOMCL3865	 -7352.599183	 -7352.599183
ORTHOMCL3587	  -740.761101	  -740.761101
ORTHOMCL3882	 -3258.735131	 -3258.735131
ORTHOMCL4901	 -7988.008987	 -7988.008987
ORTHOMCL3488	 -2186.733596	 -2186.733596
ORTHOMCL4080	 -2291.236918	 -2291.236918
ORTHOMCL4229	 -1581.650760	 -1581.650760
ORTHOMCL3348	 -1758.083423	 -1758.083426
ORTHOMCL3262	 -5928.260885	 -5928.260885
ORTHOMCL3868	 -3567.771006	 -3567.771006
ORTHOMCL4327	 -4662.556064	 -4662.556064
